Date,LCRX,AMAT,LCRX % Change,AMAT % Change,AMAT Volume,LCRX Volume
2017-08-07,14.0019,41.0738,0.038647271,0.02662171,8288737.411,30623614.95
2017-08-08,13.9941,41.0181,-0.000557067,-0.001356096,10414909.56,30621852.66
2017-08-09,13.9437,40.9368,-0.003601518,-0.001982052,6008600.817,21782198.11
2017-08-10,13.4275,39.2712,-0.037020303,-0.040687108,12048142.62,29075421.45
2017-08-11,13.8591,40.2549,0.03214299,0.025048891,11517407.81,19932272.49
2017-08-14,14.2454,40.908,0.027873383,0.016224112,10417822.12,23674284.61
2017-08-15,14.3959,40.9993,0.010564814,0.002231837,6676342.57,20227996.35
2017-08-16,14.6665,41.5422,0.018797019,0.013241689,9070384.139,56724752.07
2017-08-17,14.2357,40.3124,-0.029373061,-0.029603632,15050508.21,21682737.2
2017-08-18,14.421,41.3944,0.013016571,0.026840377,22458678.81,21423011.37
2017-08-21,14.2318,40.4674,-0.013119756,-0.022394334,15379910.01,17298129.86
2017-08-22,14.7189,41.6266,0.03422617,0.02864528,9244030.241,28067260.22
2017-08-23,14.5289,41.2266,-0.012908573,-0.00960924,9055037.564,20209868.51
2017-08-24,14.2716,40.9447,-0.017709531,-0.006837818,9880039.148,16396303.49
2017-08-25,14.1804,40.5625,-0.006390314,-0.009334541,6817204.042,14156747.9
2017-08-28,14.4356,40.8614,0.017996671,0.007368875,5913939.256,13991917.53
2017-08-29,14.5841,41.2266,0.010287068,0.00893753,7223589.578,13701954.6
2017-08-30,14.8228,42.5874,0.01636714,0.033007815,9353047.041,17481407.55
2017-08-31,14.9119,42.256,0.00601101,-0.007781644,9836391.123,19949936.57
2017-09-01,14.9905,42.2381,0.005270958,-0.000423608,5667184.097,17482273.23
2017-09-05,14.745,41.6564,-0.016377039,-0.013771926,9822652.447,17123632.69
2017-09-06,14.8247,41.8927,0.005405222,0.005672598,12937509.55,21615543.62
2017-09-07,15.1468,42.3502,0.021727252,0.010920757,8853426.502,15092366.87
2017-09-08,14.8996,41.5353,-0.016320279,-0.01924194,8679721.968,19328550.61
2017-09-11,15.2663,42.6838,0.024611399,0.027651179,9491759.61,20932652.87
2017-09-12,15.466,42.7522,0.0130811,0.001602482,7726265.73,18745842.18
2017-09-13,15.4516,43.194,-0.000931075,0.010333971,7996452.298,15836216.21
2017-09-14,15.5475,44.0644,0.006206477,0.020150947,13161244.34,21557975.63
2017-09-15,15.5836,44.1478,0.002321917,0.001892684,14820905.99,29871531.31
2017-09-18,15.9725,45.0004,0.024955723,0.019312401,11971868.14,31298271.4
2017-09-19,15.9552,45.1969,-0.001083112,0.004366628,9981942.303,23773580.63
2017-09-20,15.5865,44.2809,-0.023108454,-0.020266877,11732204.46,25994070.56
2017-09-21,15.5234,44.1568,-0.004048375,-0.002802563,8973278.49,24040324.68
2017-09-22,15.9193,44.7375,0.025503434,0.013150862,6265107.142,17559988.99
2017-09-25,15.3293,43.3886,-0.037061931,-0.030151439,12198023.84,24565186.87
2017-09-26,15.2594,43.0054,-0.004559895,-0.008831813,11827525.9,28304107.25
2017-09-27,16.1598,45.7389,0.059006252,0.063561785,21627966.97,33732781.1
2017-09-28,16.3841,47.4066,0.013880122,0.036461305,23414939.81,22866694.13
2017-09-29,16.6712,48.7842,0.017523086,0.029059245,22410545.59,19855092.64
2017-10-02,16.75,48.7743,0.004726714,-0.000202935,16652793.23,23305595.95
2017-10-03,16.6548,48.556,-0.005683582,-0.004475718,12054381.79,16388141.33
2017-10-04,16.6693,48.3236,0.00087062,-0.004786226,8854489.368,26234184.52
2017-10-05,16.4685,48.1678,-0.012046097,-0.003224098,9968010.195,17644001.56
2017-10-06,16.6509,49.0543,0.01107569,0.018404411,9078703.71,11270804.57
2017-10-09,16.6364,49.346,-0.000870824,0.005946472,9356425.041,12346417.02
2017-10-10,16.6578,49.2617,0.001286336,-0.001708345,8771699.667,17396931.21
2017-10-11,16.7703,49.8513,0.006753593,0.01196873,8270764.398,18067990.94
2017-10-12,16.8442,49.9267,0.0044066,0.001512498,13523533.54,23827160.29
2017-10-13,17.1049,50.5174,0.015477138,0.011831345,10896735.41,17285103.38
2017-10-16,17.3301,51.5457,0.013165818,0.020355363,10588946.56,31434472.36
2017-10-17,17.5242,51.631,0.011200166,0.001654842,10932996.77,42432287.58
2017-10-18,18.0608,51.8275,0.030620513,0.003805853,10099612.14,59917168.17
2017-10-19,18.1063,51.8177,0.002519268,-0.000189089,8279878.851,33517400.96
2017-10-20,18.4973,52.5323,0.021594694,0.013790655,11291235.98,34466468.95
2017-10-23,18.5469,52.7925,0.002681472,0.004953143,11747952,31555121.92
2017-10-24,18.543,52.8012,-0.000210278,0.000164796,8203874.365,21734152.65
2017-10-25,18.2927,51.7918,-0.013498355,-0.01911699,14621658.42,29553155.38
2017-10-26,18.6264,52.3805,0.01824225,0.011366664,8740447.378,20713459.61
2017-10-27,18.7372,53.0941,0.005948546,0.01362339,11236437.44,22030340.26
2017-10-30,18.577,52.3536,-0.008549837,-0.013946936,7833350.23,15425624.32
2017-10-31,18.7894,52.8479,0.011433493,0.009441567,8180707.918,18276672.33
2017-11-01,18.2801,52.175,-0.027105709,-0.012732767,11190136.78,31152496.38
2017-11-02,18.6303,52.6891,0.019157444,0.009853378,6989078.029,26261608.15
2017-11-03,18.6537,52.9611,0.001256018,0.005162358,5943638.048,20909609.19
2017-11-06,18.6168,52.7537,-0.00197816,-0.003916082,8418339.557,24959382.29
2017-11-07,18.8459,52.8876,0.012306089,0.002538211,8731010.539,15105558.25
2017-11-08,19.0301,53.3056,0.009774009,0.007903554,7973566.931,17364787.54
2017-11-09,18.5848,51.9596,-0.023399772,-0.02525063,10958714.09,23503621.18
2017-11-10,18.6818,52.7825,0.005219319,0.015837304,7871979.11,19042462.64
2017-11-13,18.8487,53.4098,0.008933829,0.011884621,10047216.38,16180583.27
2017-11-14,18.7961,52.838,-0.002790643,-0.0107059,10289704.96,11129254.92
2017-11-15,18.7244,52.2295,-0.003814621,-0.011516333,9928017.22,24073663.83
2017-11-16,19.2059,54.1711,0.02571511,0.037174394,17666477.2,25067551.58
2017-11-17,18.9601,52.9066,-0.012798151,-0.023342705,29170353.87,21623870.68
2017-11-20,19.3757,53.9607,0.021919716,0.01992379,15329773.97,21614523.35
2017-11-21,19.7199,55.0674,0.017764519,0.020509371,10795549.56,23280243.77
2017-11-22,19.3823,54.1125,-0.017119762,-0.017340568,8847164.157,20907475.89
2017-11-24,19.5329,54.3259,0.007769976,0.003943636,3947518.376,8977442.6
2017-11-27,19.002,53.4167,-0.027179784,-0.016736032,8483894.71,30331487.8
2017-11-28,19.2029,53.7819,0.010572571,0.006836813,8396692.352,27713834.39
2017-11-29,17.5331,49.6349,-0.086955616,-0.077107726,26961619.7,88514237.34
2017-11-30,17.3271,49.5039,-0.011749206,-0.002639272,15505497.45,55984221.19
2017-12-01,16.9197,48.6999,-0.023512302,-0.016241145,17052993.99,62820270.59
2017-12-04,16.2822,46.6919,-0.037677973,-0.041232118,21270064.24,59379866.93
2017-12-05,16.3073,46.9728,0.001541561,0.006016033,22415292.73,56984158.43
2017-12-06,16.644,47.8552,0.020647195,0.01878534,20544929.74,42489072.34
2017-12-07,17.0884,49.0631,0.026700312,0.025240726,15638410.09,36863166.81
2017-12-08,16.8461,48.2393,-0.014179209,-0.016790623,16121064.07,37296328.32
2017-12-11,16.7604,48.424,-0.005087231,0.003828828,10380874.68,30925903.58
2017-12-12,16.4023,47.3469,-0.021365839,-0.022243103,10173532.2,24419855
2017-12-13,16.3792,47.619,-0.001408339,0.005746944,14770117.12,35661679.77
2017-12-14,16.4491,48.1361,0.004267608,0.010859111,9527009.484,32730607.51
2017-12-15,16.8313,49.2876,0.023235314,0.023921755,15530628.43,44026619.98
2017-12-18,17.0807,50.0965,0.014817631,0.016411836,14177856.98,37791777.86
2017-12-19,16.813,49.6835,-0.01567266,-0.008244089,11341756.87,26062078.28
2017-12-20,17.0584,49.9932,0.014595848,0.006233458,10603382.39,36372684.65
2017-12-21,16.7684,48.6801,-0.017000422,-0.026265572,10155405.05,29413048.54
2017-12-22,16.8643,48.8389,0.005719091,0.003262113,8620241.773,17494660.76
2017-12-26,16.6499,47.8919,-0.012713246,-0.019390281,7876415.946,18895182.98
2017-12-27,16.7432,48.4835,0.005603637,0.01235282,6350014.516,17827464.75
2017-12-28,16.7586,48.5113,0.000919776,0.000573391,6004377.562,14499909.19
2017-12-29,16.6284,47.9574,-0.007769145,-0.011417958,7429727.139,15258093.84
2018-01-02,17.0983,49.7589,0.028258882,0.037564589,10459191.28,22537497.15
2018-01-03,17.3903,50.6395,0.017077721,0.017697337,11607057.28,28576921.4
2018-01-04,17.4688,50.9302,0.004514011,0.005740578,10044759.19,24648282.23
2018-01-05,17.7434,51.2221,0.015719454,0.005731374,11467294.94,18804626.25
2018-01-08,17.8763,52.4599,0.007490109,0.024165351,13370637,30443686.64
2018-01-09,17.8483,51.4663,-0.00156632,-0.018940181,14415832.17,32694403.37
2018-01-10,17.3155,50.0021,-0.029851583,-0.028449685,15450922.55,38852292.36
2018-01-11,17.0855,49.909,-0.013282897,-0.001861922,11382693.84,31160493.65
2018-01-12,17.0293,50.1422,-0.003289339,0.004672504,9670316.052,30854278.53
2018-01-16,17.1971,51.1268,0.009853605,0.019636155,15174611.66,46322589.32
2018-01-17,18.5246,53.7919,0.077193248,0.05212726,19082554.15,71874676.63
2018-01-18,18.5595,53.8496,0.001883981,0.001072652,18840433.29,46475537.14
2018-01-19,18.7468,53.8496,0.010091867,0,12212465.72,28927966.6
2018-01-22,18.8962,53.904,0.00796936,0.001010221,12106834.98,31046182.14
2018-01-23,19.43,54.2158,0.028249066,0.005784357,9336793.755,47893125.71
2018-01-24,18.9459,53.3612,-0.02491508,-0.015762933,12561860.49,60006179.04
2018-01-25,17.9997,52.31,-0.049942204,-0.019699707,16266112.52,91530435.2
2018-01-26,18.2974,53.5854,0.016539165,0.024381571,11973404.51,52545559.2
2018-01-29,17.7018,51.9059,-0.032551073,-0.031342493,13155363.82,44077489.23
2018-01-30,17.2612,50.0766,-0.024890124,-0.035242622,15551964.33,41962540.62
2018-01-31,17.3021,50.3119,0.002369476,0.004698801,14019148.43,31372668.7
2018-02-01,17.0846,49.9834,-0.012570728,-0.00652927,10328007.42,33509012.07
2018-02-02,16.1744,47.5455,-0.05327605,-0.048774193,17861052.19,61020678.32
2018-02-05,15.3903,45.334,-0.048477842,-0.04651334,19098074.01,64959540.8
2018-02-06,16.1085,47.1406,0.046665757,0.039850885,22870725.24,65205786.7
2018-02-07,15.5049,45.6784,-0.0374709,-0.031017849,15720977.14,37641231.28
2018-02-08,14.6569,42.92,-0.054692388,-0.060387404,21209476.85,54561562.19
2018-02-09,14.983,45.1058,0.022248907,0.050927307,24113884.49,65655890.88
2018-02-12,15.6243,46.4378,0.042801842,0.02953057,17346061.9,45920355.4
2018-02-13,15.5884,46.4854,-0.002297703,0.001025027,13714495.79,31367824.99
2018-02-14,16.5324,48.7455,0.060557851,0.048619567,23434944.86,64456939.07
2018-02-15,16.7751,50.6494,0.014680264,0.039057964,28603877.55,45909338.54
2018-02-16,16.9751,51.6251,0.011922433,0.019263802,29508650.5,47950868.9
2018-02-20,17.4738,53.2509,0.029378325,0.031492433,23398579.73,36468703.44
2018-02-21,17.0943,52.7518,-0.02171823,-0.009372612,17494199.22,36194992.69
2018-02-22,17.0158,52.6961,-0.004592174,-0.001055888,15863926.07,19399279.06
2018-02-23,17.4427,53.5804,0.025088447,0.016781128,14393175.49,24653744.29
2018-02-26,17.924,55.2719,0.027593205,0.03156938,15761881.87,26130735.27
2018-02-27,17.4757,54.1731,-0.025011158,-0.019879903,13941493.73,31242331.72
2018-02-28,17.333,54.1274,-0.008165624,-0.000843592,13994662.22,39944023.02
2018-03-01,17.1691,53.6381,-0.009455951,-0.009039784,18439599.84,33250182.84
2018-03-02,17.5735,54.5394,0.023553943,0.016803354,16725609.12,30728125.69
2018-03-05,17.9481,54.1651,0.021316186,-0.006862928,14179801.37,36446267.79
2018-03-06,18.8312,56.3806,0.04920298,0.040902721,24759184.15,84321100.77
2018-03-07,19.1747,55.8466,0.018241004,-0.009471343,18390459.16,62118664.58
2018-03-08,19.266,55.8,0.004761483,-0.000834429,13005917.82,41743337.04
2018-03-09,20.3731,57.9043,0.057463926,0.03771147,19223057.97,73505171.95
2018-03-12,20.7079,57.3038,0.016433434,-0.01037056,17245276.01,54424650.13
2018-03-13,20.2839,56.0987,-0.020475278,-0.021030019,16680029.8,54616244.56
2018-03-14,20.1616,56.605,-0.006029412,0.009025165,12657918.38,36349671.88
2018-03-15,20.2022,56.6547,0.002013729,0.000878014,12708766.7,27011671.87
2018-03-16,20.0965,55.8625,-0.005232103,-0.013982953,16034943.72,27558639.91
2018-03-19,19.7046,54.9791,-0.019500908,-0.015813829,14627348.53,45252129.75
2018-03-20,19.8452,55.665,0.00713539,0.01247565,9073209.046,24555901.38
2018-03-21,20.3119,57.1231,0.023517022,0.026194197,18270598.11,39392705.95
2018-03-22,19.455,55.4128,-0.042187092,-0.029940602,15828658.06,35880903.96
2018-03-23,18.3509,52.05,-0.056751478,-0.06068634,20641770.43,57678509.18
2018-03-26,19.4668,54.9513,0.060809007,0.055740634,15416521.96,38192424.69
2018-03-27,18.35,52.1045,-0.05736947,-0.051805872,18665517.79,47395852.05
2018-03-28,17.7699,50.8082,-0.031613079,-0.024878849,17745372.07,38910839.4
2018-03-29,18.3994,52.2633,0.035425073,0.028639078,13385543.31,39510799.68
2018-04-02,17.5573,49.7084,-0.045767797,-0.048885164,22411990.29,39204522.72
2018-04-03,17.9279,50.7308,0.021108029,0.020567952,11493736.63,29619029.82
2018-04-04,18.2654,52.2167,0.018825406,0.029289899,12759534.41,40852692.42
2018-04-05,17.66,51.0246,-0.033144634,-0.022829861,13134567.92,39021688.18
2018-04-06,17.2652,49.1922,-0.022355606,-0.035912089,16054491.38,34494933.47
2018-04-09,17.4882,49.8295,0.012916155,0.012955306,11856822.72,29322316.6
2018-04-10,18.1278,51.504,0.036573232,0.033604592,11304959.55,29973290.41
2018-04-11,18.1899,51.644,0.003425678,0.002718235,9959808.497,27037621.78
2018-04-12,18.6576,53.0346,0.025712071,0.026926652,9718363.637,34056804.58
2018-04-13,18.4509,52.6961,-0.011078595,-0.006382626,7220861.387,23866373.72
2018-04-16,18.4332,53.4496,-0.000959303,0.014298971,8493850.389,21434100.37
2018-04-17,19.2279,54.3786,0.043112428,0.01738086,10462482.63,67185997.77
2018-04-18,18.4539,51.4385,-0.040254006,-0.054067225,19902958.71,100647716.7
2018-04-19,17.242,48.1104,-0.065671755,-0.064700565,26008223.91,96876693.86
2018-04-20,17.3824,48.017,0.008142907,-0.001941368,17298794.09,54997516.56
2018-04-23,17.3776,47.1604,-0.000276141,-0.017839515,13223465.83,38525105.01
2018-04-24,16.8293,45.7896,-0.031552113,-0.029066759,17406110.3,55593261.78
2018-04-25,16.906,46.1836,0.004557528,0.008604574,14134968.58,34504363.24
2018-04-26,17.243,47.4533,0.019933751,0.027492443,13514612.51,39876211.11
2018-04-27,16.9594,46.4279,-0.016447254,-0.021608613,12251364.6,33620695.62
2018-04-30,16.7586,46.6819,-0.011840042,0.005470848,13507623.79,33018169.21
2018-05-01,17.242,47.8482,0.028844892,0.024983987,11635490.71,31289995.87
2018-05-02,17.1633,47.491,-0.004564436,-0.007465276,10943348.37,24234918.09
2018-05-03,17.1554,47.6597,-0.000460284,0.003552252,12408035.07,24088607.18
2018-05-04,17.7008,49.3997,0.031791739,0.036508832,13324934.77,36247582.99
2018-05-07,17.5202,49.4265,-0.010202929,0.000542513,10715797.34,36490943.27
2018-05-08,17.6462,50.2345,0.007191699,0.016347506,14356679.39,23719712.41
2018-05-09,18.087,50.8757,0.024979882,0.012764136,10194702.88,26400468
2018-05-10,18.4761,52.1879,0.021512689,0.025792274,10512846.36,20873209.23
2018-05-11,18.2549,51.5397,-0.011972224,-0.012420504,11594898.3,21482094.3
2018-05-14,18.478,51.9348,0.012221376,0.007665935,13123333.78,36921961.18
2018-05-15,18.3102,50.837,-0.009081069,-0.021138042,13659082.69,21216525.1
2018-05-16,18.7372,51.8504,0.023320335,0.0199343,10817483.89,24894971.27
2018-05-17,18.413,50.7109,-0.017302478,-0.021976687,21387753.22,28794043.21
2018-05-18,17.7028,46.5311,-0.038570575,-0.082424094,54309669.25,57971728.74
2018-05-21,18.1015,46.9926,0.022521861,0.009918098,22236676.85,27987617.28
2018-05-22,18.3818,47.2268,0.015484905,0.004983763,16060276.19,30684202.53
2018-05-23,18.412,47.5018,0.001642929,0.005822965,16527680.31,21751857.95
2018-05-24,18.5081,47.9059,0.005219422,0.008507046,11066226.76,23453215.69
2018-05-25,18.2957,47.9823,-0.011476056,0.001594793,12932387.65,24995565.82
2018-05-29,18.1375,49.0841,-0.008646841,0.022962634,17057009.71,22630558.19
2018-05-30,18.2791,48.6801,0.00780703,-0.008230771,14243005.13,31051984.28
2018-05-31,17.9471,47.9148,-0.01816282,-0.015721003,17446859.87,33991486.66
2018-06-01,18.3558,49.2915,0.022772481,0.02873225,12019155.09,37953186.71
2018-06-04,18.5274,49.3411,0.009348544,0.001006259,10503834.67,30982698.64
2018-06-05,18.3771,49.9257,-0.008112309,0.011848135,14356944.35,27543541.97
2018-06-06,18.1743,49.5674,-0.011035473,-0.007176665,10626562.94,43111396.12
2018-06-07,17.1914,48.3594,-0.054081863,-0.024370857,17877378.01,140306393.8
2018-06-08,17.1195,48.2642,-0.004182324,-0.001968593,10549509.7,57908142.19
2018-06-11,16.7254,47.075,-0.023020532,-0.024639381,19844879.89,59783141.73
2018-06-12,17.0206,47.9922,0.017649802,0.019483802,18267169.74,40213539.33
2018-06-13,16.8081,48.1054,-0.012484871,0.002358717,18200743.13,49306561.06
2018-06-14,16.4966,46.8874,-0.018532731,-0.025319403,17467835.11,48177368.95
2018-06-15,16.2443,46.5281,-0.015294061,-0.00766304,24633294.48,47832703.02
2018-06-18,15.8638,45.5941,-0.023423601,-0.020073891,14604754.32,49627966.88
2018-06-19,15.7834,45.8115,-0.005068143,0.004768161,14398532.13,41034115.07
2018-06-20,15.894,45.8412,0.007007362,0.000648309,10317855.29,30486692.59
2018-06-21,16.0308,46.2263,0.008607022,0.00840074,13998992.26,36053577.01
2018-06-22,15.9057,45.2566,-0.007803728,-0.020977236,13989648.11,32402935.79
2018-06-25,15.5728,44.0744,-0.020929604,-0.026122157,15306174.32,39735753.87
2018-06-26,15.8377,44.0377,0.017010428,-0.000832683,15629960.56,38506111.49
2018-06-27,15.4612,42.6956,-0.023772391,-0.03047616,15790942.94,29496968.36
2018-06-28,15.5593,42.7353,0.006344915,0.000929838,14583011.41,36842441.92
2018-06-29,15.737,43.5851,0.011420822,0.0198852,16015629.78,35164890.49
2018-07-02,15.7562,43.1036,0.001220055,-0.011047353,11703079.92,23232218.92
2018-07-03,15.2294,42.2728,-0.033434458,-0.019274492,7989168.392,22497479.87
2018-07-05,15.6436,42.8753,0.027197395,0.014252664,9485781.367,26207471.98
2018-07-06,15.8309,43.5294,0.011972947,0.01525587,12153145.72,25859353.63
2018-07-09,16.1172,43.8947,0.018084885,0.008392029,10309219.38,22579565.27
2018-07-10,16.062,44.1031,-0.003424913,0.004747726,9328165.903,21714324.36
2018-07-11,15.4128,42.6491,-0.040418379,-0.032968204,14129999.81,37900287.23
2018-07-12,15.6001,43.1036,0.012152237,0.010656731,10317402.94,29511983.86
2018-07-13,15.6407,43.5294,0.002602547,0.009878525,6729276.316,23440663.27
2018-07-16,15.6407,43.6982,0,0.003877839,7660647.107,20577784.24
2018-07-17,16.1385,44.6322,0.03182722,0.021373878,10272177.24,26576366.76
2018-07-18,16.5111,45.5563,0.023087648,0.020704783,16224437.1,36213202.97
2018-07-19,16.2268,44.0377,-0.01721872,-0.033334577,12167403.23,22132490.98
2018-07-20,16.1891,44.1221,-0.002323317,0.00191654,8259472.833,18901778.67
2018-07-23,15.9183,43.8123,-0.016727304,-0.007021425,7804505.761,25209297.04
2018-07-24,15.7874,43.3199,-0.00822324,-0.011238853,11555137.04,25266720.74
2018-07-25,15.733,43.3666,-0.003445786,0.001078026,9837754.211,24663586.29
2018-07-26,16.1404,44.5071,0.025894616,0.026299041,12333134.76,42191070.9
2018-07-27,17.3031,45.5762,0.072036629,0.024020887,18653262.09,88674079.72
2018-07-30,17.1022,45.2079,-0.011610636,-0.008080972,9861701.437,37478039.53
2018-07-31,17.3591,45.8889,0.015021459,0.015063739,11463000.16,37535741.49
2018-08-01,16.9622,45.2656,-0.022864089,-0.013582805,8824348.303,28105607.96
2018-08-02,17.0351,45.3965,0.004297792,0.002891821,9931942.268,19979761.45
2018-08-03,17.0535,46.0845,0.001080123,0.015155353,7453110.189,16556722.99
2018-08-06,17.1456,46.6899,0.005400651,0.013136738,9066418.793,19693766.23
2018-08-07,16.9284,46.8289,-0.012667973,0.002977089,7980739.009,29958264.61
2018-08-08,17.3031,47.3499,0.022134401,0.011125608,8965131.195,23380116.92
2018-08-09,16.7984,46.3872,-0.029168184,-0.020331616,10083727.58,36150038.95
2018-08-10,16.2152,45.4164,-0.034717592,-0.020928187,8572326.165,32534684.66
2018-08-13,16.2201,45.5285,0.000302186,0.002468271,6821392.037,23992114.33
2018-08-14,16.0871,45.6506,-0.008199703,0.002681837,7291061.92,21090598.99
2018-08-15,15.736,44.8317,-0.02182494,-0.017938428,10911713.25,32021653.49
2018-08-16,15.8717,44.7543,0.008623538,-0.001726457,14554066.19,28559752
2018-08-17,15.4719,41.301,-0.025189488,-0.077161301,55727649.29,46340170.95
2018-08-20,15.5963,41.0748,0.008040383,-0.005476865,15956180.81,27868472.36
2018-08-21,15.8805,41.2911,0.018222271,0.005266003,16501652.69,29865986.81
2018-08-22,15.7591,40.7532,-0.007644596,-0.01302702,11830331.67,18869459.8
2018-08-23,15.7311,40.5635,-0.001776751,-0.004654849,10026528.27,24403551.29
2018-08-24,15.7019,40.5051,-0.001856196,-0.001439718,8750423.206,22103882.19
2018-08-27,16.0443,41.4718,0.021806278,0.02386613,13272486.61,34801973.05
2018-08-28,15.8582,41.1392,-0.011599135,-0.008019908,13915169.92,38964151.11
2018-08-29,15.7174,40.8554,-0.008878687,-0.00689853,15007893.83,25475360.91
2018-08-30,15.7029,40.8931,-0.000922544,0.000922767,10678394.53,23667554.94
2018-08-31,15.7601,40.78,0.003642639,-0.002765748,10530565.5,24295619.04
2018-09-04,15.6543,40.3977,-0.006713155,-0.009374693,15979489.31,28621267.1
2018-09-05,15.6612,40.2876,0.000440773,-0.002725403,15847756.4,32105944.32
2018-09-06,14.5735,38.1734,-0.069451894,-0.052477685,23831508.71,62229781.31
2018-09-07,14.5298,37.7724,-0.002998593,-0.010504697,12564376.11,35073097.06
2018-09-10,14.5191,37.5411,-0.000736418,-0.006123519,16415572.63,25184305.56
2018-09-11,14.2494,37.1401,-0.018575532,-0.010681626,15525176.08,38187673.73
2018-09-12,13.7864,36.3917,-0.032492596,-0.020150727,18160470.09,54558820.85
2018-09-13,14.0387,36.8661,0.018300644,0.01303594,14139202.92,34361741.79
2018-09-14,14.0689,37.0627,0.002151196,0.005332813,10928265.75,27106144.79
2018-09-17,13.9456,36.6836,-0.008764011,-0.010228613,11387455.07,21168984.62
2018-09-18,14.0873,37.15,0.010160911,0.012714128,10387196.46,16658451.17
2018-09-19,14.0455,37.0061,-0.002967212,-0.003873486,8664619.197,22920047.06
2018-09-20,14.2376,37.3396,0.013676978,0.009012028,13148970.51,26723893.75
2018-09-21,14.2764,37.5659,0.002725178,0.00606059,21868275.42,45711261.78
2018-09-24,14.1854,37.0627,-0.006374156,-0.013395127,11265460.23,21596168.79
2018-09-25,13.872,36.5713,-0.022093138,-0.013258613,9729155.505,37414442.66
2018-09-26,13.6448,36.2676,-0.016378316,-0.008304326,11528293.37,37644827.99
2018-09-27,13.8049,36.354,0.011733408,0.002382292,7538985.728,24414702.12
2018-09-28,13.9086,36.6349,0.007511826,0.007726798,12396774.74,23507702.26
2018-10-01,13.7738,36.344,-0.009691845,-0.007940516,10904858.52,25736065.79
2018-10-02,13.8513,36.8751,0.005626624,0.014613141,10155349.64,30576682.51
2018-10-03,13.9524,36.8949,0.007298954,0.000536948,7850508.211,18264212.67
2018-10-04,13.6623,35.9161,-0.020792122,-0.026529412,12869307.81,29431217.6
2018-10-05,13.5605,35.3008,-0.007451161,-0.017131593,10327988.28,25485264.75
2018-10-08,13.3925,34.6844,-0.012388924,-0.017461361,10823127.66,26616889.02
2018-10-09,13.2441,33.8576,-0.011080829,-0.023837806,14128408.03,42564005.54
2018-10-10,12.8162,32.6376,-0.032308726,-0.036033269,25291712.23,49669540.32
2018-10-11,12.6162,31.0822,-0.01560525,-0.04765669,33443707.65,43318603.78
2018-10-12,13.1682,31.9368,0.04375327,0.027494836,17703712.76,41068659.99
2018-10-15,13.0663,31.6877,-0.007738339,-0.00779978,10708667.57,29451241.7
2018-10-16,13.3186,32.9503,0.019309215,0.039845113,12348503.5,49476843.17
2018-10-17,13.4935,33.1399,0.013132011,0.005754121,15981399.45,95829659.29
2018-10-18,13.3023,32.1533,-0.014169785,-0.02977076,13023938.18,47190952.88
2018-10-19,13.3129,32.5027,0.000796855,0.010866692,15419428.48,44911410.93
2018-10-22,13.2266,31.784,-0.006482434,-0.022112009,13935767.35,29899449.62
2018-10-23,13.4225,31.774,0.014811063,-0.000314624,16996716.5,42159772.3
2018-10-24,12.7742,30.1532,-0.048299497,-0.05101026,15251923.82,42653057.63
2018-10-25,13.0712,30.9424,0.023249988,0.02617301,13181256.45,34189346.99
2018-10-26,12.7541,30.6743,-0.024259441,-0.008664486,14048819.01,41118282.23
2018-10-29,12.4494,29.4991,-0.023890357,-0.038312203,14927789,41084036.18
2018-10-30,12.7705,30.7339,0.025792408,0.041858904,15974196.14,43825389.66
2018-10-31,12.9946,31.1666,0.017548256,0.014078916,13653938.62,30601055.64
2018-11-01,13.9243,33.5092,0.071545103,0.075163797,14963402.57,63174737.3
2018-11-02,13.8913,33.4347,-0.002369958,-0.00222327,12616744.67,31757661.07
2018-11-05,13.5341,32.5325,-0.025713936,-0.026983942,8212989.826,24191438.08
2018-11-06,13.9427,33.0526,0.030190408,0.01598709,7190813.008,35306811.14
2018-11-07,13.9076,33.4158,-0.002517446,0.010988546,11634711.95,28116676.35
2018-11-08,13.9067,33.1201,-6.47E-05,-0.008849107,9525997.998,13589467.2
2018-11-09,13.5556,32.4937,-0.025246823,-0.018912986,11748171.63,20419570.17
2018-11-12,13.1023,30.9224,-0.033440054,-0.048357066,11201311.48,26602759.82
2018-11-13,13.1985,31.7453,0.007342222,0.026611777,12498377.67,31473654.86
2018-11-14,13.0871,31.8307,-0.008440353,0.002690162,10036165.59,26613611.78
2018-11-15,13.4235,33.1985,0.025704702,0.042971094,16009398.66,35022619.43
2018-11-16,13.5682,33.5548,0.010779603,0.010732413,29617582.67,41349059.18
2018-11-19,13.179,32.6288,-0.028684719,-0.027596648,15879026.82,27702261.02
2018-11-20,13.1547,33.9072,-0.001843842,0.039180111,26887198.94,57023639.8
2018-11-21,13.2489,33.5439,0.007160939,-0.010714539,12231387.76,24971172.08
2018-11-23,13.1975,33.4128,-0.003879567,-0.003908311,5458350.584,9455269.285
2018-11-26,13.4585,34.328,0.019776473,0.027390701,12316938.9,17070135.48
2018-11-27,13.4615,34.3191,0.000222907,-0.000259264,11662983.17,21921851.5
2018-11-28,14.1056,35.3753,0.047847565,0.030775865,12629178.69,34856047.39
2018-11-29,14.0048,34.8313,-0.007146098,-0.015377961,8323329.416,21074161.3
2018-11-30,14.3909,35.5361,0.027569119,0.020234674,14043494.61,40223226.75
